"country","yr","elect_yr","elect_vio","electID","polity2","elect_sys","party_comp","elect_monitor","cand_restrict","social_power","gdppc","regime_type"
"Albania",1992,1992,1,"339-1992-0322-L1",5,6,6,0,1,0.939,200.852219772323,5
"Albania",1992,1992,1,"339-1992-0322-L1",5,6,6,0,1,0.939,200.852219772323,5
"Albania",1992,1992,1,"339-1992-0322-L1",5,6,6,0,1,0.939,200.852219772323,5
"Albania",1992,1992,1,"339-1992-0322-L1",5,6,6,0,1,0.939,200.852219772323,5
"Albania",1992,1992,1,"339-1992-0322-L1",5,6,6,0,1,0.939,200.852219772323,5
"Albania",1992,1992,1,"339-1992-0322-L1",5,6,6,0,1,0.939,200.852219772323,5
"Albania",1992,1992,1,"339-1992-0322-L1",5,6,6,0,1,0.939,200.852219772323,5
"Albania",1996,1996,0,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,1,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L1",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L2",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L2",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L2",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L2",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L2",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L2",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L2",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L2",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L3",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1996,1996,0,"339-1996-0526-L3",0,5,6,1,1,1.166,1009.97727483821,0
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L1",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L2",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,1,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",1997,1997,0,"339-1997-0629-L3",5,5,8,0,1,1.166,717.380047745673,5
"Albania",2001,2001,1,"339-2001-0624-L1",5,6,8,0,1,1.166,1281.6598256178,5
"Albania",2001,2001,1,"339-2001-0624-L1",5,6,8,0,1,1.166,1281.6598256178,5
"Albania",2001,2001,1,"339-2001-0624-L1",5,6,8,0,1,1.166,1281.6598256178,5
"Albania",2001,2001,1,"339-2001-0624-L2",5,6,8,0,1,1.166,1281.6598256178,5
"Albania",2001,2001,1,"339-2001-0624-L2",5,6,8,0,1,1.166,1281.6598256178,5
"Albania",2005,2005,1,"339-2005-0703-L1",9,6,9,1,1,1.166,2673.78658429559,9
"Albania",2005,2005,1,"339-2005-0703-L1",9,6,9,1,1,1.166,2673.78658429559,9
"Albania",2009,2009,0,"339-2009-0628-L1",9,8,9,0,1,1.166,4114.13489916342,9
"Albania",2009,2009,1,"339-2009-0628-L1",9,8,9,0,1,1.166,4114.13489916342,9
"Albania",2009,2009,1,"339-2009-0628-L1",9,8,9,0,1,1.166,4114.13489916342,9
"Albania",2009,2009,1,"339-2009-0628-L1",9,8,9,0,1,1.166,4114.13489916342,9
"Albania",2009,2009,0,"339-2009-0628-L1",9,8,9,0,1,1.166,4114.13489916342,9
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,0,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,1,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
"Algeria",1997,1997,0,"615-1997-0605-L1",-3,8,6,1,1,1.458,1634.46740988129,-3
