"country","yr","elect_yr","elect_vio","polity2","elect_sys","party_comp","elect_monitor","cand_restrict","social_power","gdppc","regime_type"
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,1,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2005,2005,0,-3,1,6,1,1,0.655,1133.10546057176,-3
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2010,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,1,-2,1,5,0,1,0.899,2645.6225349104,-2
"Egypt",2011,2011,0,-2,1,5,0,1,0.899,2645.6225349104,-2
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,1,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1991,1991,0,6,7,7,1,1,0.682,961.778992029035,6
"El Salvador",1994,1994,1,7,7,9,0,1,1.169,1348.90791173359,7
"El Salvador",1994,1994,1,7,7,9,0,1,1.169,1348.90791173359,7
"El Salvador",1994,1994,1,7,7,9,0,1,1.169,1348.90791173359,7
"El Salvador",1994,1994,1,7,7,9,0,1,1.169,1348.90791173359,7
"El Salvador",1994,1994,1,7,7,9,0,1,1.169,1348.90791173359,7
"El Salvador",1994,1994,1,7,7,9,0,1,1.169,1348.90791173359,7
"El Salvador",1994,1994,1,7,7,9,0,1,1.169,1348.90791173359,7
"El Salvador",2003,2003,1,7,7,9,0,1,1.169,2197.48200095937,7
"El Salvador",2003,2003,1,7,7,9,0,1,1.169,2197.48200095937,7
"El Salvador",2003,2003,1,7,7,9,0,1,1.169,2197.48200095937,7
"El Salvador",2003,2003,1,7,7,9,0,1,1.169,2197.48200095937,7
"El Salvador",2003,2004,0,7,7,9,0,1,1.169,2197.48200095937,7
"El Salvador",2003,2004,0,7,7,9,0,1,1.169,2197.48200095937,7
"El Salvador",2006,2006,1,7,7,9,0,1,1.169,2651.43088765876,7
"Ethiopia",1995,1995,1,1,0,6,0,1,-1.815,133.341100582353,1
